			 12.286  2.2531020985680396e-06
		 12.30073  2.2968809896743297e-06
		 12.34727   2.323840864622531e-06
			 12.381   2.411507086186036e-06
		12.395885   2.461318644807838e-06
		12.442915  2.4944342659899235e-06
			 12.477  2.5951460884635873e-06
		 12.49173  2.6518887167841324e-06
		 12.53827  2.6965709138610335e-06
			 12.572  2.8126357241913443e-06
		 12.58673  2.8774732663937066e-06
		 12.63327  2.9345983434984648e-06
			 12.667   3.069275924208402e-06
		 12.68173  3.1439912605116955e-06
		 12.72827  3.2182877677357218e-06
			 12.762  3.3760452352652473e-06
		12.776885  3.4630656508408674e-06
		12.823915   3.557774763788832e-06
			 12.858  3.7443801450882498e-06
		 12.87273   3.846033254220744e-06
		 12.91927    3.97425105207424e-06
			 12.953   4.196058341281977e-06
		 12.96773    4.31564294657039e-06
		 13.01427   4.485134745972466e-06
			 13.048   4.751166422081446e-06
		13.062885   4.893573397912691e-06
		13.109915   5.116120391038305e-06
			 13.144   5.438911222460085e-06
		 13.15873   5.608503212222832e-06
		 13.20527   5.907901823994115e-06
			 13.239   6.299062617541283e-06
		 13.25373  6.5022181879030635e-06
		 13.30027   6.896909987836879e-06
			 13.334   7.373130676457124e-06
		 13.34873  7.6171092111998176e-06
		 13.39527   8.133312081380413e-06
			 13.429   8.712910845918365e-06
		13.443885   9.007352950131441e-06
		13.490915   9.673689390801087e-06
			 13.525  1.0381678767115774e-05
		 13.53973  1.0732443190856333e-05
		 13.58627  1.1582402620861862e-05
				13.62  1.2433094312268972e-05
		 13.63473  1.2850892444091443e-05
		 13.68127    1.39148494827234e-05
			 13.715   1.493263832883413e-05
		13.729885  1.5429432969904576e-05
		13.776915  1.6743607441242816e-05
			 13.811  1.7961547425225985e-05
		 13.82573   1.854130138456317e-05
		 13.87227  2.0134929073093643e-05
			 13.906   2.156376400327979e-05
		 13.92073   2.224104510960091e-05
		 13.96727  2.4153335585387604e-05
			 14.001   2.582706351246335e-05
		 14.01573  2.6613184824130763e-05
		 14.06227   2.888166712734559e-05
			 14.096   3.082892169603972e-05
		14.110885   3.174259255849684e-05
		14.157915  3.4423481183361316e-05
			 14.192  3.6702202834659925e-05
		 14.20673  3.7749070879079563e-05
		 14.25327   4.088062469456246e-05
			 14.287  4.3510009166085786e-05
		 14.30173   4.472048879128691e-05
		 14.34827   4.838344742093143e-05
			 14.382   5.143303016017184e-05
		 14.39673  5.2831285406053754e-05
		 14.44327  5.7102381020889444e-05
			 14.477   6.063387642749274e-05
		14.491885   6.225893221283439e-05
		14.538915   6.725816426672441e-05
			 14.573   7.139268703675131e-05
		 14.58773   7.326283325460394e-05
		 14.63427    7.90766903615709e-05
			 14.668   8.386428860867573e-05
		 14.68273   8.604323892798889e-05
		 14.72927   9.283803626897463e-05
			 14.763   9.840906202052797e-05
		14.777885  0.00010095816155461566
		14.824915  0.00010893838291761485
			 14.859  0.00011550410131541477
		 14.87373  0.00011846327242679306
		 14.92027  0.00012780301359806097
			 14.954   0.0001354703507566739
		 14.96873   0.0001389517910825913
		 15.01527  0.00014994458184317493
			 15.049   0.0001589402457547514
		 15.06373  0.00016302120347193923
		 15.11027  0.00017590731156644267
			 15.144  0.00018642131997920877
		15.158885  0.00019122104297143378
		15.205915  0.00020637586658156114
				15.24   0.0002187802884983763
		 15.25473  0.00022435592485608912
		 15.30127  0.00024203491720722537
			 15.335   0.0002564781448476375
		 15.34973   0.0002630222754506419
		 15.39627   0.0002837358448003894
				15.43   0.0003006104343494968
		15.444885   0.0003083066071261143
		15.491915   0.0003326522082845568
			 15.526  0.00035255929648024407
		 15.54073   0.0003615010924987856
		 15.58727   0.0003898913150560797
			 15.621  0.00041306901337160955
		 15.63573   0.0004235610561585565
		 15.68227   0.0004568411675521499
			 15.716  0.00048398614830000145
		 15.73073   0.0004962777206137613
		 15.77727   0.0005352445214613862
			 15.811   0.0005669813021205493
		15.825885   0.0005814521300830825
		15.872915    0.000627291820901136
			 15.907   0.0006647700166145345
		 15.92173   0.0006816024250640965
		 15.96827   0.0007351090411966086
			 16.002    0.000778787309694966
		 16.01673   0.0007985666435446194
		 16.06327   0.0008612925640339899
			 16.097   0.0009123602151082538
		16.111885   0.0009356418311100631
		16.158915   0.0010094013058374635
			 16.193   0.0010696831594800174
		 16.20773   0.0010967526478896405
		 16.25427   0.0011828010483330717
			 16.288   0.0012530226633722414
		 16.30273   0.0012848047165403918
		 16.34927   0.0013857111575938926
			 16.383   0.0014679873745854347
		 16.39773   0.0015052387807811176
		 16.44427   0.0016234215030033875
			 16.478   0.0017196446024643713
		16.492885   0.0017635160273937506
		16.539915   0.0019025633337579411
			 16.574    0.002016202259953176
		 16.58873   0.0020672338039452484
		 16.63527   0.0022295007972214327
			 16.669   0.0023619105325135706
		 16.68373    0.002421840547577741
		 16.73027    0.002612164393814665
			 16.764   0.0027673328669871287
		 16.77873    0.002837589084211605
		 16.82527    0.003060542161945858
			 16.859   0.0032420548121781722
		16.873885    0.003324817212281588
		16.920915    0.003587225488204545
			 16.955    0.003801685793678822
		 16.96973    0.003898005471497249
		 17.01627     0.00420442658755711
				17.05    0.004454473382899472
		 17.06473    0.004567710812574063
		 17.11127    0.004927082188259954
			 17.145    0.005219562618829349
		17.159885   0.0053529180648727625
		17.206915    0.005775709353495331
			 17.241    0.006121122221150171
		 17.25573    0.006276243016418162
		 17.30227    0.006769660951860339
			 17.336    0.007172179427708624
		 17.35073   0.0073543811790924875
		 17.39727    0.007933238594863471
			 17.431     0.00840505086963061
		 17.44573    0.008618699253956598
		 17.49227    0.009296984348064995
			 17.526    0.009849054187812234
		17.540885     0.01010081840375943
		17.587915    0.010899428413589709
			 17.622    0.011551898036499588
		 17.63673    0.011844978713700875
		 17.68327     0.01277774249666871
			 17.717     0.01353860652750573
		 17.73173    0.013883231374585706
		 17.77827    0.014977497027117242
			 17.812    0.015867754552496293
		17.826885     0.01627377688110068
		17.873915    0.017561770558323975
			 17.908     0.01861349089862731
		 17.92273    0.019085915848137104
		 17.96927    0.020589419872615075
			 18.003    0.021815130464047632
		 18.01773     0.02237012392765677
		 18.06427    0.024134452054001457
			 18.098    0.025571389718703336
		 18.11273    0.026222302567987747
		 18.15927     0.02829046954618797
			 18.193    0.029972345182922976
		18.207885    0.030739835450940733
		18.254915     0.03317643614706718
			 18.289     0.03516437631735663
		 18.30373     0.03605775487757576
		 18.35027     0.03890285585837703
			 18.384     0.04121933087843798
		 18.39873     0.04226884041830566
		 18.44527     0.04560831852605581
			 18.479     0.04832382555483298
		 18.49373      0.0495547920914465
		 18.54027      0.0534714215138803
			 18.574     0.05665089633838481
		18.588885     0.05810374953592226
		18.635915     0.06272442525084554
				18.67     0.06648392120376459
		 18.68473     0.06817544216137911
		 18.73127     0.07357183090874549
			 18.765     0.07794936706095106
		 18.77973     0.07993630454049803
		 18.82627     0.08627201975035216
				18.86     0.09139660620077462
		18.874885     0.09374315377606705
		18.921915     0.10122676241240638
			 18.956      0.1072836967980617
		 18.97073     0.11001320233078021
		 19.01727     0.11874524235562978
			 19.051     0.12578287957756487
		 19.06573      0.1289833267126313
		 19.11227     0.13923307602388985
			 19.146     0.14746705590745587
		 19.16073     0.15121500488519957
		 19.20727     0.16324301071881522
			 19.241     0.17287140975508114
		19.255885      0.1772985315922036
		19.302915     0.19153447800661885
			 19.337     0.20290715136166543
		 19.35173     0.20804426254980954
		 19.39827     0.22462357523583534
			 19.432     0.23779849130587047
		 19.44673     0.24380647833855207
		 19.49327      0.2632559711661147
			 19.527     0.27865175236280676
		 19.54173     0.28567468992233863
		 19.58827      0.3084892520539744
			 19.622      0.3264831338788173
		19.636885     0.33477542543732375
		19.683915     0.36181113200374954
			 19.718     0.38308567235159047
		 19.73273     0.39269568104651975
		 19.77927      0.4241330639144499
			 19.813      0.4487755987776943
		 19.82773      0.4600126932488341
		 19.87427      0.4968873696087399
			 19.908      0.5257219106965622
		19.922885      0.5390038284165803
		19.969915       0.582725993855301
			 20.004       0.616875651291956
		 20.01873      0.6322824991931344
		 20.06527      0.6831030174304781
			 20.099      0.7227019804703709
		 20.11373      0.7407403874797396
		 20.16027      0.8003586795558496
			 20.194      0.8467557694255105
		 20.20873      0.8678844484265918
		 20.25527      0.9378288739576194
			 20.289      0.9922106733016018
		20.303885      1.0172316173606986
		20.350915      1.1002092847494118
			 20.385      1.1647256136711666
		 20.39973      1.1937962658373171
		 20.44627      1.2902528975318608
				20.48       1.365156625881032
		 20.49473      1.3992487872162938
		 20.54127      1.5124409588885441
			 20.575      1.6003269143692151
		20.589885      1.6407500897434653
		20.636915      1.7750921863943951
			 20.671      1.8794517965253552
		 20.68573      1.9264640305272176
		 20.73227      2.0826898412057537
			 20.766       2.203936140463271
		 20.78073      2.2591095061435866
		 20.82727       2.442531262488949
			 20.861      2.5848556325618945
		 20.87573      2.6496158871135345
		 20.92227      2.8649871081413543
			 20.956       3.032073002011928
		20.970885      3.1089054636757223
		21.017915      3.3646488662904495
			 21.052      3.5631677675263105
		 21.06673      3.6525735204945615
		 21.11327      3.9500979854432385
			 21.147       4.180853785724926
